Date;Time;Severity;From;Line;Message
2019/02/12;15:15:44.898;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:46.002;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:15:46.894;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:48.040;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:15:48.920;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:50.930;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:53.034;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:55.029;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:55.043;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:15:55.056;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:15:55.239;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:15:55.653;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:15:56.009;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:15:57.055;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:15:59.049;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:15:59.964;ERROR;cfg-proc.cpp;254;"Excepcion: WIN32(ERROR: 10061). No puedo conectarme al HOST: 192.168.0.129:5050:80. "
2019/02/12;15:15:59.980;DEBUG;cfg-proc.cpp;135;"Cambio Estado sincronizacion => -3"
2019/02/12;15:16:00.063;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,0"
2019/02/12;15:16:02.981;ERROR;cfg-proc.cpp;254;"Excepcion: WIN32(ERROR: 10061). No puedo conectarme al HOST: 192.168.0.129:5050:80. "
2019/02/12;15:16:03.067;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,0"
2019/02/12;15:16:05.048;DEBUG;cfg-proc.cpp;135;"Cambio Estado sincronizacion => 0"
2019/02/12;15:16:05.093;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:06.007;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:16:06.029;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:16:06.092;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:16:06.255;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:16:06.662;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:16:07.095;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:09.091;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:10.059;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:16:11.094;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:13.391;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:15.397;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:16.011;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:16:17.054;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:16:17.097;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:16:17.260;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:16:17.394;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:17.658;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:16:19.393;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:21.068;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:16:21.394;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:23.501;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:25.495;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:26.010;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:16:27.503;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:28.047;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:16:28.101;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:16:28.265;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:16:28.659;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:16:32.082;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:16:34.457;ERROR;cfg-proc.cpp;254;"Excepcion: WIN32(ERROR: 0). REQUEST ERROR: GET /10.1.1.1/testconfig Host: 192.168.0.129:5050. :. "
2019/02/12;15:16:34.476;DEBUG;cfg-proc.cpp;135;"Cambio Estado sincronizacion => -3"
2019/02/12;15:16:34.499;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,0"
2019/02/12;15:16:36.013;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:16:39.106;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:16:39.270;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:16:39.663;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:16:41.457;ERROR;cfg-proc.cpp;254;"Excepcion: WIN32(ERROR: 0). REQUEST ERROR: GET /10.1.1.1/testconfig Host: 192.168.0.129:5050. :. "
2019/02/12;15:16:41.479;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:16:41.504;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,0"
2019/02/12;15:16:43.090;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:16:43.706;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (10.1.1.1:65000): C,C03"
2019/02/12;15:16:43.720;ERROR;his-proc.cpp;69;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2019/02/12;15:16:43.805;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (10.1.1.3:65000): C,C03"
2019/02/12;15:16:43.819;ERROR;his-proc.cpp;69;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2019/02/12;15:16:44.317;DEBUG;cfg-proc.cpp;135;"Cambio Estado sincronizacion => 0"
2019/02/12;15:16:44.402;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:46.408;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:48.402;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:50.007;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:16:50.270;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:16:50.404;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:50.668;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:16:52.062;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:16:52.406;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:54.410;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:54.854;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:16:56.509;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:16:58.507;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:00.514;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:01.009;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:01.273;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:17:01.667;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:17:02.510;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:03.075;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:17:04.508;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:05.183;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:17:06.517;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:08.614;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:10.613;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:10.858;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:17:12.012;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:12.275;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:17:12.619;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:12.676;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:17:14.053;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:17:14.617;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:16.611;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:16.996;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:17:18.619;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:20.714;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:20.862;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:17:22.716;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:23.021;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:23.274;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:17:23.678;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:17:24.721;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:25.047;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:17:26.721;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,1"
2019/02/12;15:17:27.875;INFO;uv5kigwcfg-web-app.cpp;219;"Uv5kiGwCfgWebApp: Recibida Orden de Cambio de Configuracion. Usuario: root"
2019/02/12;15:17:27.983;INFO;uv5kigwcfg-web-app.cpp;230;"Uv5kiGwCfgWebApp: Orden de Cambio de Configuracion ejecutada..."
2019/02/12;15:17:27.998;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:17:28.021;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H02"
2019/02/12;15:17:28.117;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65001): C,H02"
2019/02/12;15:17:28.130;ERROR;his-proc.cpp;69;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65001"
2019/02/12;15:17:28.146;ERROR;working-config.cpp;74;"_recResponse...."
2019/02/12;15:17:28.218;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:BL01:URI-LOCAL=sip:333333@10.1.1.0"
2019/02/12;15:17:28.317;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F123456789012345678901234567890F:TIPO-GRAL-RADIO=0"
2019/02/12;15:17:28.416;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F123456789012345678901234567890F:FID=120.000"
2019/02/12;15:17:28.513;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F006:TIPO-GRAL-RADIO=0"
2019/02/12;15:17:28.620;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F006:FID=121.050"
2019/02/12;15:17:28.716;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F007:TIPO-GRAL-RADIO=0"
2019/02/12;15:17:28.813;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F007:FID=121.500"
2019/02/12;15:17:28.920;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F005:TIPO-GRAL-RADIO=0"
2019/02/12;15:17:28.978;DEBUG;cfg-proc.cpp;135;"Cambio Estado sincronizacion => -4"
2019/02/12;15:17:29.021;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,153,root:F005:FID=121.005"
2019/02/12;15:17:29.116;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,H01,161,-:GW:10.1.1.1="
2019/02/12;15:17:29.222;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:30.857;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:17:31.020;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:33.014;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:34.018;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:34.281;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:17:34.675;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:17:35.419;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:36.083;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:17:37.417;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:39.012;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:17:39.425;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:41.021;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:17:41.523;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:43.517;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:43.722;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (10.1.1.1:65000): C,C03"
2019/02/12;15:17:43.736;ERROR;his-proc.cpp;69;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2019/02/12;15:17:43.822;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (10.1.1.3:65000): C,C03"
2019/02/12;15:17:43.840;ERROR;his-proc.cpp;69;"Excepcion: WIN32(ERROR: 10054). recvfrom. Local=65003, Remoto:65000"
2019/02/12;15:17:45.022;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:45.276;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
2019/02/12;15:17:45.529;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:45.683;INFO;man-proc.cpp;89;"(12348)=>ManProc. TICK"
2019/02/12;15:17:47.050;INFO;cfg-proc.cpp;269;"(8580)=>JsonClientProc. TICK"
2019/02/12;15:17:47.523;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:49.528;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:50.125;INFO;web-app-server.cpp;75;"(12588)=>WebAppServer. TICK"
2019/02/12;15:17:51.019;INFO;code-base.cpp;199;"IsNtpSync: 0"
2019/02/12;15:17:51.532;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:53.627;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:55.624;DEBUG;his-proc.cpp;41;"TO-SNMP-SERVICE (127.0.0.1:65000): C,C00,2"
2019/02/12;15:17:56.028;INFO;his-proc.cpp;82;"(11112)=>HistClient. TICK"
2019/02/12;15:17:56.283;INFO;file-supervisor.cpp;111;"(13056)=>FileSupervisor. TICK"
